NAME_REF,NAME_OTHER,CHR,BIN_START,BIN_END,BIN_SIZE,GAP_BOTH,GAP_REF,GAP_OTHER,GAP_NONE,DIFF,SAME
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,1,1000000,1000000,0.000000,0.000000,0.089043,0.910957,0.015191,0.984809
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,1000001,2000000,1000000,0.000000,0.000000,0.054667,0.945333,0.010641,0.989359
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,2000001,3000000,1000000,0.000000,0.000000,0.017830,0.982170,0.003274,0.996726
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,3000001,4000000,1000000,0.000000,0.000000,0.000361,0.999639,0.001000,0.999000
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,4000001,5000000,1000000,0.000000,0.000000,0.000682,0.999318,0.001133,0.998867
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,5000001,6000000,1000000,0.000000,0.000000,0.030323,0.969677,0.001710,0.998290
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,6000001,7000000,1000000,0.000000,0.000000,0.001298,0.998702,0.001519,0.998481
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,7000001,8000000,1000000,0.000000,0.000000,0.000895,0.999105,0.001534,0.998466
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,8000001,9000000,1000000,0.000000,0.000000,0.000558,0.999442,0.001537,0.998463
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,9000001,10000000,1000000,0.000000,0.000000,0.000402,0.999598,0.001556,0.998444
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,10000001,11000000,1000000,0.000000,0.000000,0.003156,0.996844,0.001643,0.998357
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,11000001,12000000,1000000,0.000000,0.000000,0.002286,0.997714,0.001408,0.998592
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,12000001,13000000,1000000,0.000000,0.000000,0.018310,0.981690,0.001561,0.998439
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,13000001,14000000,1000000,0.000000,0.000000,0.018665,0.981335,0.001340,0.998660
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,14000001,15000000,1000000,0.000000,0.000000,0.149754,0.850246,0.008841,0.991159
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,15000001,16000000,1000000,0.000000,0.000000,0.035284,0.964716,0.001410,0.998590
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,16000001,17000000,1000000,0.000000,0.000000,0.048555,0.951445,0.001677,0.998323
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,17000001,18000000,1000000,0.000000,0.000000,0.020579,0.979421,0.002941,0.997059
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,18000001,19000000,1000000,0.000000,0.000000,0.755225,0.244775,0.012898,0.987102
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,19000001,20000000,1000000,0.000000,0.000000,0.772214,0.227786,0.002818,0.997182
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,20000001,21000000,1000000,0.000000,0.000000,0.268131,0.731869,0.003177,0.996823
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,21000001,22000000,1000000,0.000000,0.000000,0.776636,0.223364,0.007512,0.992488
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,22000001,23000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,23000001,24000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,24000001,25000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,25000001,26000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,26000001,27000000,1000000,0.000000,0.000000,0.804302,0.195698,0.009607,0.990393
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,27000001,28000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,28000001,29000000,1000000,0.000000,0.000000,0.817339,0.182661,0.025391,0.974609
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,29000001,30000000,1000000,0.000000,0.000000,0.447051,0.552949,0.008628,0.991372
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,30000001,31000000,1000000,0.000000,0.000000,0.754235,0.245765,0.012374,0.987626
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,31000001,32000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,32000001,33000000,1000000,0.000000,0.000000,0.655592,0.344408,0.020473,0.979527
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,33000001,34000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,34000001,35000000,1000000,0.000000,0.000000,0.313098,0.686902,0.009738,0.990262
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,35000001,36000000,1000000,0.000000,0.000000,0.011552,0.988448,0.003024,0.996976
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,36000001,37000000,1000000,0.000000,0.000000,0.145494,0.854506,0.002506,0.997494
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,37000001,38000000,1000000,0.000000,0.000000,0.020007,0.979993,0.003863,0.996137
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,38000001,39000000,1000000,0.000000,0.000000,0.559558,0.440442,0.004872,0.995128
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,39000001,40000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,40000001,41000000,1000000,0.000000,0.000000,0.121253,0.878747,0.002720,0.997280
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,41000001,42000000,1000000,0.000000,0.000000,0.364399,0.635601,0.002969,0.997031
mPonAbe1#2#chrY_hap2_hsaY,mPonPyg2#2#chrY_hap2_hsaY,Y,42000001,43000000,1000000,0.000000,0.000000,0.592077,0.407923,0.003711,0.996289
