NAME_REF,NAME_OTHER,CHR,BIN_START,BIN_END,BIN_SIZE,GAP_BOTH,GAP_REF,GAP_OTHER,GAP_NONE,DIFF,SAME
mPanPan1#M#chrX_mat_hsaX,mPanTro3#1#chrX_hap1_hsaX,X,1,1000000,1000000,0.000000,0.000000,0.095813,0.904187,0.012354,0.987646
mPanPan1#M#chrX_mat_hsaX,mPanTro3#1#chrX_hap1_hsaX,X,1000001,2000000,1000000,0.000000,0.000000,0.061150,0.938850,0.011486,0.988514
mPanPan1#M#chrX_mat_hsaX,mPanTro3#1#chrX_hap1_hsaX,X,2000001,3000000,1000000,0.000000,0.000000,0.209889,0.790111,0.006346,0.993654
mPanPan1#M#chrX_mat_hsaX,mPanTro3#1#chrX_hap1_hsaX,X,3000001,4000000,1000000,0.000000,0.000000,0.750413,0.249587,0.003750,0.996250
mPanPan1#M#chrX_mat_hsaX,mPanTro3#1#chrX_hap1_hsaX,X,4000001,5000000,1000000,0.000000,0.000000,0.609384,0.390616,0.003374,0.996626
mPanPan1#M#chrX_mat_hsaX,mPanTro3#1#chrX_hap1_hsaX,X,5000001,6000000,1000000,0.000000,0.000000,0.005223,0.994777,0.004411,0.995589
mPanPan1#M#chrX_mat_hsaX,mPanTro3#1#chrX_hap1_hsaX,X,6000001,7000000,1000000,0.000000,0.000000,0.003131,0.996869,0.004354,0.995646
mPanPan1#M#chrX_mat_hsaX,mPanTro3#1#chrX_hap1_hsaX,X,7000001,8000000,1000000,0.000000,0.000000,0.001499,0.998501,0.002867,0.997133
mPanPan1#M#chrX_mat_hsaX,mPanTro3#1#chrX_hap1_hsaX,X,8000001,9000000,1000000,0.000000,0.000000,0.003587,0.996413,0.003264,0.996736
mPanPan1#M#chrX_mat_hsaX,mPanTro3#1#chrX_hap1_hsaX,X,9000001,10000000,1000000,0.000000,0.000000,0.004552,0.995448,0.003433,0.996567
mPanPan1#M#chrX_mat_hsaX,mPanTro3#1#chrX_hap1_hsaX,X,10000001,11000000,1000000,0.000000,0.000000,0.070793,0.929207,0.003433,0.996567
mPanPan1#M#chrX_mat_hsaX,mPanTro3#1#chrX_hap1_hsaX,X,11000001,12000000,1000000,0.000000,0.000000,0.006107,0.993893,0.003293,0.996707
mPanPan1#M#chrX_mat_hsaX,mPanTro3#1#chrX_hap1_hsaX,X,12000001,13000000,1000000,0.000000,0.000000,0.003675,0.996325,0.002478,0.997522
mPanPan1#M#chrX_mat_hsaX,mPanTro3#1#chrX_hap1_hsaX,X,13000001,14000000,1000000,0.000000,0.000000,0.001380,0.998620,0.002283,0.997717
mPanPan1#M#chrX_mat_hsaX,mPanTro3#1#chrX_hap1_hsaX,X,14000001,15000000,1000000,0.000000,0.000000,0.000991,0.999009,0.002582,0.997418
mPanPan1#M#chrX_mat_hsaX,mPanTro3#1#chrX_hap1_hsaX,X,15000001,16000000,1000000,0.000000,0.000000,0.001325,0.998675,0.002643,0.997357
mPanPan1#M#chrX_mat_hsaX,mPanTro3#1#chrX_hap1_hsaX,X,16000001,17000000,1000000,0.000000,0.000000,0.008129,0.991871,0.003439,0.996561
mPanPan1#M#chrX_mat_hsaX,mPanTro3#1#chrX_hap1_hsaX,X,17000001,18000000,1000000,0.000000,0.000000,0.003773,0.996227,0.002596,0.997404
mPanPan1#M#chrX_mat_hsaX,mPanTro3#1#chrX_hap1_hsaX,X,18000001,19000000,1000000,0.000000,0.000000,0.004114,0.995886,0.002444,0.997556
mPanPan1#M#chrX_mat_hsaX,mPanTro3#1#chrX_hap1_hsaX,X,19000001,20000000,1000000,0.000000,0.000000,0.002392,0.997608,0.002355,0.997645
mPanPan1#M#chrX_mat_hsaX,mPanTro3#1#chrX_hap1_hsaX,X,20000001,21000000,1000000,0.000000,0.000000,0.001968,0.998032,0.002736,0.997264
mPanPan1#M#chrX_mat_hsaX,mPanTro3#1#chrX_hap1_hsaX,X,21000001,22000000,1000000,0.000000,0.000000,0.015845,0.984155,0.002699,0.997301
mPanPan1#M#chrX_mat_hsaX,mPanTro3#1#chrX_hap1_hsaX,X,22000001,23000000,1000000,0.000000,0.000000,0.006898,0.993102,0.002685,0.997315
